*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****             Interconnect Capacitance Table           ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.24
Date: 		2015-1-16
Corner:  	Typical
Structure: 	Structure-2 (Parallel lines between two plates)
(Please refer to SMIC SPICE document for the definition of each capacitance)


**************************
* Layers:	M2-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.144	4.000	1.07E-01	8.18E-02	2.46E-02	1.04E-02	2.68E-03	5.26E-04	3.57E-02	1.09E-02
0.144	5.000	1.07E-01	8.22E-02	2.47E-02	1.04E-02	2.68E-03	2.58E-04	3.59E-02	1.10E-02
0.144	7.000	1.07E-01	8.24E-02	2.48E-02	1.04E-02	2.68E-03	9.99E-05	3.60E-02	1.11E-02
0.144	10.000	1.07E-01	8.25E-02	2.48E-02	1.04E-02	2.68E-03	4.13E-05	3.60E-02	1.11E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M4-M2-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.78E-01	1.17E-02	1.17E-02	5.61E-03	5.62E-03	1.21E-01	3.05E-03	3.03E-03
0.180	0.180	2.56E-01	1.22E-02	1.22E-02	5.61E-03	5.62E-03	1.10E-01	3.32E-03	3.30E-03
0.180	0.200	2.38E-01	1.28E-02	1.28E-02	5.61E-03	5.62E-03	1.00E-01	3.59E-03	3.57E-03
0.180	0.250	2.05E-01	1.41E-02	1.41E-02	5.61E-03	5.62E-03	8.31E-02	4.24E-03	4.25E-03
0.180	0.300	1.83E-01	1.54E-02	1.54E-02	5.61E-03	5.62E-03	7.13E-02	4.89E-03	4.90E-03
0.180	0.400	1.55E-01	1.80E-02	1.81E-02	5.61E-03	5.62E-03	5.56E-02	6.19E-03	6.23E-03
0.180	0.500	1.38E-01	2.05E-02	2.06E-02	5.61E-03	5.62E-03	4.56E-02	7.44E-03	7.50E-03
0.180	0.600	1.28E-01	2.28E-02	2.30E-02	5.61E-03	5.62E-03	3.83E-02	8.61E-03	8.70E-03
0.180	0.800	1.15E-01	2.71E-02	2.74E-02	5.61E-03	5.62E-03	2.84E-02	1.08E-02	1.09E-02
0.180	1.000	1.08E-01	3.10E-02	3.13E-02	5.61E-03	5.62E-03	2.17E-02	1.27E-02	1.29E-02
0.180	1.200	1.04E-01	3.42E-02	3.47E-02	5.61E-03	5.62E-03	1.69E-02	1.43E-02	1.45E-02
0.180	1.400	1.02E-01	3.68E-02	3.73E-02	5.61E-03	5.62E-03	1.33E-02	1.56E-02	1.58E-02
0.180	1.600	1.00E-01	3.91E-02	3.97E-02	5.61E-03	5.62E-03	1.05E-02	1.67E-02	1.70E-02
0.180	1.800	9.94E-02	4.09E-02	4.15E-02	5.61E-03	5.62E-03	8.29E-03	1.76E-02	1.80E-02
0.180	2.000	9.89E-02	4.24E-02	4.31E-02	5.61E-03	5.62E-03	6.56E-03	1.84E-02	1.87E-02
0.180	2.500	9.83E-02	4.51E-02	4.57E-02	5.61E-03	5.62E-03	3.68E-03	1.97E-02	2.01E-02
0.180	3.000	9.81E-02	4.66E-02	4.73E-02	5.61E-03	5.62E-03	2.10E-03	2.05E-02	2.08E-02
0.180	4.000	9.80E-02	4.79E-02	4.86E-02	5.61E-03	5.62E-03	7.32E-04	2.11E-02	2.15E-02
0.180	5.000	9.80E-02	4.83E-02	4.90E-02	5.61E-03	5.62E-03	3.23E-04	2.14E-02	2.17E-02
0.180	7.000	9.80E-02	4.85E-02	4.93E-02	5.61E-03	5.62E-03	1.09E-04	2.15E-02	2.18E-02
0.180	10.000	9.81E-02	4.86E-02	4.93E-02	5.61E-03	5.62E-03	4.49E-05	2.15E-02	2.19E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M4-M3-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.84E-01	7.08E-03	3.37E-02	3.35E-03	1.74E-02	1.17E-01	1.87E-03	8.18E-03
0.180	0.180	2.62E-01	7.41E-03	3.54E-02	3.35E-03	1.74E-02	1.05E-01	2.03E-03	9.00E-03
0.180	0.200	2.45E-01	7.75E-03	3.70E-02	3.35E-03	1.74E-02	9.57E-02	2.20E-03	9.82E-03
0.180	0.250	2.13E-01	8.57E-03	4.09E-02	3.35E-03	1.74E-02	7.80E-02	2.61E-03	1.18E-02
0.180	0.300	1.93E-01	9.38E-03	4.46E-02	3.35E-03	1.74E-02	6.57E-02	3.02E-03	1.36E-02
0.180	0.400	1.68E-01	1.10E-02	5.15E-02	3.35E-03	1.74E-02	4.95E-02	3.81E-03	1.71E-02
0.180	0.500	1.54E-01	1.25E-02	5.77E-02	3.35E-03	1.74E-02	3.91E-02	4.56E-03	2.01E-02
0.180	0.600	1.45E-01	1.38E-02	6.31E-02	3.35E-03	1.74E-02	3.17E-02	5.25E-03	2.29E-02
0.180	0.800	1.36E-01	1.62E-02	7.21E-02	3.35E-03	1.74E-02	2.21E-02	6.45E-03	2.74E-02
0.180	1.000	1.31E-01	1.82E-02	7.90E-02	3.35E-03	1.74E-02	1.60E-02	7.43E-03	3.08E-02
0.180	1.200	1.29E-01	1.97E-02	8.42E-02	3.35E-03	1.74E-02	1.19E-02	8.19E-03	3.34E-02
0.180	1.400	1.28E-01	2.09E-02	8.83E-02	3.35E-03	1.74E-02	8.95E-03	8.78E-03	3.55E-02
0.180	1.600	1.28E-01	2.18E-02	9.13E-02	3.35E-03	1.74E-02	6.83E-03	9.24E-03	3.70E-02
0.180	1.800	1.27E-01	2.25E-02	9.36E-02	3.35E-03	1.74E-02	5.29E-03	9.58E-03	3.81E-02
0.180	2.000	1.27E-01	2.31E-02	9.53E-02	3.35E-03	1.74E-02	4.11E-03	9.86E-03	3.90E-02
0.180	2.500	1.27E-01	2.40E-02	9.82E-02	3.35E-03	1.74E-02	2.25E-03	1.03E-02	4.04E-02
0.180	3.000	1.27E-01	2.44E-02	9.96E-02	3.35E-03	1.74E-02	1.29E-03	1.05E-02	4.11E-02
0.180	4.000	1.27E-01	2.48E-02	1.01E-01	3.35E-03	1.74E-02	5.06E-04	1.07E-02	4.17E-02
0.180	5.000	1.27E-01	2.50E-02	1.01E-01	3.35E-03	1.74E-02	2.62E-04	1.08E-02	4.19E-02
0.180	7.000	1.27E-01	2.50E-02	1.01E-01	3.35E-03	1.74E-02	1.10E-04	1.08E-02	4.21E-02
0.180	10.000	1.27E-01	2.51E-02	1.02E-01	3.35E-03	1.74E-02	5.00E-05	1.09E-02	4.21E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

************************************
* Layers:	M4-M1-POLY (on AA) *
************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.144	0.133	2.88E-01	3.06E-02	5.85E-03	1.53E-02	2.68E-03	1.20E-01	7.64E-03	1.59E-03
0.144	0.153	2.61E-01	3.24E-02	6.20E-03	1.53E-02	2.68E-03	1.07E-01	8.55E-03	1.76E-03
0.144	0.173	2.41E-01	3.42E-02	6.54E-03	1.53E-02	2.68E-03	9.56E-02	9.43E-03	1.93E-03
0.144	0.200	2.20E-01	3.65E-02	7.00E-03	1.53E-02	2.68E-03	8.41E-02	1.06E-02	2.16E-03
0.144	0.250	1.94E-01	4.07E-02	7.83E-03	1.53E-02	2.68E-03	6.87E-02	1.27E-02	2.58E-03
0.144	0.300	1.76E-01	4.46E-02	8.65E-03	1.53E-02	2.68E-03	5.79E-02	1.46E-02	2.98E-03
0.144	0.400	1.55E-01	5.18E-02	1.02E-02	1.53E-02	2.68E-03	4.35E-02	1.82E-02	3.76E-03
0.144	0.500	1.43E-01	5.81E-02	1.16E-02	1.53E-02	2.68E-03	3.41E-02	2.14E-02	4.48E-03
0.144	0.600	1.36E-01	6.36E-02	1.29E-02	1.53E-02	2.68E-03	2.76E-02	2.42E-02	5.12E-03
0.144	0.800	1.29E-01	7.27E-02	1.51E-02	1.53E-02	2.68E-03	1.89E-02	2.87E-02	6.22E-03
0.144	1.000	1.25E-01	7.95E-02	1.68E-02	1.53E-02	2.68E-03	1.35E-02	3.21E-02	7.07E-03
0.144	1.200	1.24E-01	8.45E-02	1.81E-02	1.53E-02	2.68E-03	9.85E-03	3.46E-02	7.70E-03
0.144	1.400	1.23E-01	8.82E-02	1.91E-02	1.53E-02	2.68E-03	7.30E-03	3.65E-02	8.19E-03
0.144	1.600	1.22E-01	9.09E-02	1.98E-02	1.53E-02	2.68E-03	5.52E-03	3.78E-02	8.54E-03
0.144	1.800	1.22E-01	9.30E-02	2.03E-02	1.53E-02	2.68E-03	4.19E-03	3.89E-02	8.81E-03
0.144	2.000	1.22E-01	9.46E-02	2.07E-02	1.53E-02	2.68E-03	3.21E-03	3.96E-02	9.02E-03
0.144	2.500	1.22E-01	9.69E-02	2.13E-02	1.53E-02	2.68E-03	1.73E-03	4.08E-02	9.33E-03
0.144	3.000	1.22E-01	9.81E-02	2.17E-02	1.53E-02	2.68E-03	9.75E-04	4.14E-02	9.50E-03
0.144	4.000	1.22E-01	9.91E-02	2.19E-02	1.53E-02	2.68E-03	3.83E-04	4.19E-02	9.63E-03
0.144	5.000	1.22E-01	9.94E-02	2.20E-02	1.53E-02	2.68E-03	1.96E-04	4.21E-02	9.68E-03
0.144	7.000	1.22E-01	9.96E-02	2.21E-02	1.53E-02	2.68E-03	8.28E-05	4.22E-02	9.71E-03
0.144	10.000	1.22E-01	9.97E-02	2.21E-02	1.53E-02	2.68E-03	3.38E-05	4.22E-02	9.72E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

************************************
* Layers:	M4-M2-POLY (on AA) *
************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.78E-01	1.33E-02	1.15E-02	6.49E-03	5.62E-03	1.21E-01	3.38E-03	2.96E-03
0.180	0.180	2.56E-01	1.39E-02	1.21E-02	6.49E-03	5.62E-03	1.09E-01	3.70E-03	3.23E-03
0.180	0.200	2.38E-01	1.45E-02	1.26E-02	6.49E-03	5.62E-03	9.99E-02	4.01E-03	3.51E-03
0.180	0.250	2.05E-01	1.60E-02	1.40E-02	6.49E-03	5.62E-03	8.27E-02	4.77E-03	4.18E-03
0.180	0.300	1.83E-01	1.76E-02	1.53E-02	6.49E-03	5.62E-03	7.08E-02	5.54E-03	4.86E-03
0.180	0.400	1.56E-01	2.05E-02	1.80E-02	6.49E-03	5.62E-03	5.51E-02	7.01E-03	6.17E-03
0.180	0.500	1.39E-01	2.34E-02	2.05E-02	6.49E-03	5.62E-03	4.49E-02	8.43E-03	7.44E-03
0.180	0.600	1.29E-01	2.60E-02	2.29E-02	6.49E-03	5.62E-03	3.76E-02	9.77E-03	8.64E-03
0.180	0.800	1.16E-01	3.09E-02	2.73E-02	6.49E-03	5.62E-03	2.76E-02	1.22E-02	1.08E-02
0.180	1.000	1.10E-01	3.51E-02	3.11E-02	6.49E-03	5.62E-03	2.08E-02	1.43E-02	1.28E-02
0.180	1.200	1.06E-01	3.85E-02	3.42E-02	6.49E-03	5.62E-03	1.60E-02	1.60E-02	1.43E-02
0.180	1.400	1.04E-01	4.14E-02	3.69E-02	6.49E-03	5.62E-03	1.24E-02	1.75E-02	1.57E-02
0.180	1.600	1.03E-01	4.38E-02	3.91E-02	6.49E-03	5.62E-03	9.60E-03	1.87E-02	1.67E-02
0.180	1.800	1.02E-01	4.57E-02	4.08E-02	6.49E-03	5.62E-03	7.49E-03	1.96E-02	1.76E-02
0.180	2.000	1.01E-01	4.73E-02	4.22E-02	6.49E-03	5.62E-03	5.84E-03	2.04E-02	1.83E-02
0.180	2.500	1.01E-01	4.99E-02	4.46E-02	6.49E-03	5.62E-03	3.17E-03	2.17E-02	1.95E-02
0.180	3.000	1.01E-01	5.13E-02	4.59E-02	6.49E-03	5.62E-03	1.73E-03	2.24E-02	2.02E-02
0.180	4.000	1.01E-01	5.25E-02	4.70E-02	6.49E-03	5.62E-03	5.87E-04	2.30E-02	2.07E-02
0.180	5.000	1.01E-01	5.29E-02	4.73E-02	6.49E-03	5.62E-03	2.61E-04	2.32E-02	2.09E-02
0.180	7.000	1.01E-01	5.31E-02	4.75E-02	6.49E-03	5.62E-03	9.03E-05	2.33E-02	2.09E-02
0.180	10.000	1.01E-01	5.31E-02	4.76E-02	6.49E-03	5.62E-03	3.63E-05	2.33E-02	2.10E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

************************************
* Layers:	M4-M3-POLY (on AA) *
************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.84E-01	7.62E-03	3.35E-02	3.64E-03	1.74E-02	1.17E-01	1.99E-03	8.09E-03
0.180	0.180	2.62E-01	7.98E-03	3.52E-02	3.64E-03	1.74E-02	1.05E-01	2.17E-03	8.92E-03
0.180	0.200	2.45E-01	8.35E-03	3.68E-02	3.64E-03	1.74E-02	9.56E-02	2.35E-03	9.73E-03
0.180	0.250	2.13E-01	9.24E-03	4.07E-02	3.64E-03	1.74E-02	7.80E-02	2.80E-03	1.17E-02
0.180	0.300	1.93E-01	1.01E-02	4.44E-02	3.64E-03	1.74E-02	6.56E-02	3.24E-03	1.35E-02
0.180	0.400	1.68E-01	1.18E-02	5.13E-02	3.64E-03	1.74E-02	4.94E-02	4.10E-03	1.70E-02
0.180	0.500	1.54E-01	1.35E-02	5.75E-02	3.64E-03	1.74E-02	3.89E-02	4.91E-03	2.01E-02
0.180	0.600	1.45E-01	1.49E-02	6.29E-02	3.64E-03	1.74E-02	3.15E-02	5.65E-03	2.28E-02
0.180	0.800	1.36E-01	1.76E-02	7.19E-02	3.64E-03	1.74E-02	2.18E-02	6.96E-03	2.73E-02
0.180	1.000	1.32E-01	1.96E-02	7.88E-02	3.64E-03	1.74E-02	1.57E-02	8.00E-03	3.07E-02
0.180	1.200	1.30E-01	2.13E-02	8.40E-02	3.64E-03	1.74E-02	1.16E-02	8.81E-03	3.33E-02
0.180	1.400	1.29E-01	2.25E-02	8.79E-02	3.64E-03	1.74E-02	8.64E-03	9.45E-03	3.53E-02
0.180	1.600	1.28E-01	2.35E-02	9.09E-02	3.64E-03	1.74E-02	6.53E-03	9.93E-03	3.68E-02
0.180	1.800	1.28E-01	2.42E-02	9.31E-02	3.64E-03	1.74E-02	5.00E-03	1.03E-02	3.79E-02
0.180	2.000	1.28E-01	2.48E-02	9.48E-02	3.64E-03	1.74E-02	3.84E-03	1.06E-02	3.87E-02
0.180	2.500	1.27E-01	2.57E-02	9.75E-02	3.64E-03	1.74E-02	2.04E-03	1.10E-02	4.00E-02
0.180	3.000	1.27E-01	2.62E-02	9.88E-02	3.64E-03	1.74E-02	1.14E-03	1.13E-02	4.07E-02
0.180	4.000	1.27E-01	2.65E-02	9.99E-02	3.64E-03	1.74E-02	4.40E-04	1.14E-02	4.13E-02
0.180	5.000	1.27E-01	2.67E-02	1.00E-01	3.64E-03	1.74E-02	2.29E-04	1.15E-02	4.14E-02
0.180	7.000	1.27E-01	2.67E-02	1.00E-01	3.64E-03	1.74E-02	9.76E-05	1.15E-02	4.15E-02
0.180	10.000	1.27E-01	2.68E-02	1.01E-01	3.64E-03	1.74E-02	4.30E-05	1.16E-02	4.16E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M4-M2-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.84E-01	3.25E-02	1.11E-02	1.74E-02	5.62E-03	1.16E-01	7.58E-03	2.74E-03
0.180	0.180	2.62E-01	3.41E-02	1.17E-02	1.74E-02	5.62E-03	1.05E-01	8.39E-03	3.02E-03
0.180	0.200	2.45E-01	3.57E-02	1.22E-02	1.74E-02	5.62E-03	9.52E-02	9.18E-03	3.30E-03
0.180	0.250	2.14E-01	3.95E-02	1.36E-02	1.74E-02	5.62E-03	7.74E-02	1.11E-02	4.00E-03
0.180	0.300	1.93E-01	4.31E-02	1.50E-02	1.74E-02	5.62E-03	6.50E-02	1.29E-02	4.68E-03
0.180	0.400	1.68E-01	4.97E-02	1.76E-02	1.74E-02	5.62E-03	4.85E-02	1.62E-02	6.01E-03
0.180	0.500	1.54E-01	5.55E-02	2.01E-02	1.74E-02	5.62E-03	3.78E-02	1.91E-02	7.24E-03
0.180	0.600	1.46E-01	6.07E-02	2.24E-02	1.74E-02	5.62E-03	3.03E-02	2.16E-02	8.38E-03
0.180	0.800	1.37E-01	6.91E-02	2.62E-02	1.74E-02	5.62E-03	2.02E-02	2.59E-02	1.03E-02
0.180	1.000	1.33E-01	7.53E-02	2.92E-02	1.74E-02	5.62E-03	1.40E-02	2.90E-02	1.18E-02
0.180	1.200	1.32E-01	7.99E-02	3.15E-02	1.74E-02	5.62E-03	9.79E-03	3.13E-02	1.29E-02
0.180	1.400	1.31E-01	8.33E-02	3.32E-02	1.74E-02	5.62E-03	6.93E-03	3.30E-02	1.38E-02
0.180	1.600	1.30E-01	8.58E-02	3.44E-02	1.74E-02	5.62E-03	4.94E-03	3.42E-02	1.44E-02
0.180	1.800	1.30E-01	8.75E-02	3.53E-02	1.74E-02	5.62E-03	3.55E-03	3.51E-02	1.48E-02
0.180	2.000	1.30E-01	8.88E-02	3.59E-02	1.74E-02	5.62E-03	2.56E-03	3.57E-02	1.51E-02
0.180	2.500	1.30E-01	9.06E-02	3.68E-02	1.74E-02	5.62E-03	1.18E-03	3.66E-02	1.56E-02
0.180	3.000	1.30E-01	9.13E-02	3.72E-02	1.74E-02	5.62E-03	6.14E-04	3.70E-02	1.58E-02
0.180	4.000	1.30E-01	9.18E-02	3.75E-02	1.74E-02	5.62E-03	2.47E-04	3.72E-02	1.59E-02
0.180	5.000	1.30E-01	9.20E-02	3.76E-02	1.74E-02	5.62E-03	1.34E-04	3.73E-02	1.60E-02
0.180	7.000	1.30E-01	9.21E-02	3.76E-02	1.74E-02	5.62E-03	6.05E-05	3.74E-02	1.60E-02
0.180	10.000	1.30E-01	9.22E-02	3.77E-02	1.74E-02	5.62E-03	2.74E-05	3.74E-02	1.60E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M4-M3-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.84E-01	1.11E-02	3.29E-02	5.62E-03	1.74E-02	1.16E-01	2.76E-03	7.74E-03
0.180	0.180	2.62E-01	1.17E-02	3.45E-02	5.62E-03	1.74E-02	1.05E-01	3.04E-03	8.57E-03
0.180	0.200	2.45E-01	1.22E-02	3.61E-02	5.62E-03	1.74E-02	9.50E-02	3.31E-03	9.39E-03
0.180	0.250	2.14E-01	1.36E-02	4.01E-02	5.62E-03	1.74E-02	7.72E-02	4.00E-03	1.13E-02
0.180	0.300	1.93E-01	1.49E-02	4.37E-02	5.62E-03	1.74E-02	6.48E-02	4.66E-03	1.32E-02
0.180	0.400	1.69E-01	1.75E-02	5.07E-02	5.62E-03	1.74E-02	4.83E-02	5.96E-03	1.66E-02
0.180	0.500	1.55E-01	1.99E-02	5.68E-02	5.62E-03	1.74E-02	3.76E-02	7.17E-03	1.97E-02
0.180	0.600	1.47E-01	2.22E-02	6.22E-02	5.62E-03	1.74E-02	3.01E-02	8.27E-03	2.24E-02
0.180	0.800	1.39E-01	2.59E-02	7.10E-02	5.62E-03	1.74E-02	2.00E-02	1.02E-02	2.68E-02
0.180	1.000	1.35E-01	2.88E-02	7.76E-02	5.62E-03	1.74E-02	1.38E-02	1.16E-02	3.01E-02
0.180	1.200	1.33E-01	3.10E-02	8.23E-02	5.62E-03	1.74E-02	9.63E-03	1.27E-02	3.25E-02
0.180	1.400	1.32E-01	3.26E-02	8.58E-02	5.62E-03	1.74E-02	6.79E-03	1.35E-02	3.42E-02
0.180	1.600	1.32E-01	3.37E-02	8.83E-02	5.62E-03	1.74E-02	4.83E-03	1.41E-02	3.55E-02
0.180	1.800	1.32E-01	3.46E-02	9.00E-02	5.62E-03	1.74E-02	3.47E-03	1.45E-02	3.63E-02
0.180	2.000	1.32E-01	3.52E-02	9.13E-02	5.62E-03	1.74E-02	2.50E-03	1.48E-02	3.70E-02
0.180	2.500	1.31E-01	3.60E-02	9.31E-02	5.62E-03	1.74E-02	1.15E-03	1.52E-02	3.79E-02
0.180	3.000	1.31E-01	3.64E-02	9.38E-02	5.62E-03	1.74E-02	6.02E-04	1.54E-02	3.82E-02
0.180	4.000	1.31E-01	3.67E-02	9.43E-02	5.62E-03	1.74E-02	2.43E-04	1.55E-02	3.85E-02
0.180	5.000	1.32E-01	3.67E-02	9.45E-02	5.62E-03	1.74E-02	1.33E-04	1.56E-02	3.86E-02
0.180	7.000	1.32E-01	3.68E-02	9.46E-02	5.62E-03	1.74E-02	6.00E-05	1.56E-02	3.86E-02
0.180	10.000	1.32E-01	3.68E-02	9.47E-02	5.62E-03	1.74E-02	2.73E-05	1.56E-02	3.87E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M4-M3-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.180	0.160	2.90E-01	3.19E-02	3.20E-02	1.74E-02	1.74E-02	1.12E-01	7.27E-03	7.33E-03
0.180	0.180	2.69E-01	3.35E-02	3.38E-02	1.74E-02	1.74E-02	9.99E-02	8.06E-03	8.20E-03
0.180	0.200	2.52E-01	3.51E-02	3.54E-02	1.74E-02	1.74E-02	9.00E-02	8.85E-03	9.03E-03
0.180	0.250	2.23E-01	3.89E-02	3.94E-02	1.74E-02	1.74E-02	7.15E-02	1.08E-02	1.10E-02
0.180	0.300	2.04E-01	4.26E-02	4.33E-02	1.74E-02	1.74E-02	5.86E-02	1.26E-02	1.30E-02
0.180	0.400	1.82E-01	4.92E-02	5.02E-02	1.74E-02	1.74E-02	4.11E-02	1.59E-02	1.64E-02
0.180	0.500	1.71E-01	5.49E-02	5.61E-02	1.74E-02	1.74E-02	3.00E-02	1.88E-02	1.94E-02
0.180	0.600	1.65E-01	5.96E-02	6.11E-02	1.74E-02	1.74E-02	2.22E-02	2.11E-02	2.19E-02
0.180	0.800	1.60E-01	6.66E-02	6.86E-02	1.74E-02	1.74E-02	1.25E-02	2.46E-02	2.56E-02
0.180	1.000	1.59E-01	7.11E-02	7.33E-02	1.74E-02	1.74E-02	7.14E-03	2.68E-02	2.80E-02
0.180	1.200	1.58E-01	7.37E-02	7.62E-02	1.74E-02	1.74E-02	4.10E-03	2.82E-02	2.94E-02
0.180	1.400	1.58E-01	7.52E-02	7.78E-02	1.74E-02	1.74E-02	2.43E-03	2.89E-02	3.02E-02
0.180	1.600	1.58E-01	7.63E-02	7.89E-02	1.74E-02	1.74E-02	1.38E-03	2.95E-02	3.08E-02
0.180	1.800	1.58E-01	7.66E-02	7.94E-02	1.74E-02	1.74E-02	9.26E-04	2.96E-02	3.10E-02
0.180	2.000	1.58E-01	7.69E-02	7.97E-02	1.74E-02	1.74E-02	6.27E-04	2.98E-02	3.12E-02
0.180	2.500	1.58E-01	7.72E-02	8.00E-02	1.74E-02	1.74E-02	3.06E-04	2.99E-02	3.13E-02
0.180	3.000	1.58E-01	7.73E-02	8.01E-02	1.74E-02	1.74E-02	1.82E-04	3.00E-02	3.14E-02
0.180	4.000	1.58E-01	7.73E-02	8.01E-02	1.74E-02	1.74E-02	9.05E-05	3.00E-02	3.14E-02
0.180	5.000	1.58E-01	7.75E-02	8.03E-02	1.74E-02	1.74E-02	5.22E-05	3.01E-02	3.15E-02
0.180	7.000	1.58E-01	7.74E-02	8.02E-02	1.74E-02	1.74E-02	2.50E-05	3.00E-02	3.14E-02
0.180	10.000	1.58E-01	7.75E-02	8.02E-02	1.74E-02	1.74E-02	1.15E-05	3.00E-02	3.14E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	M5-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.144	0.133	2.85E-01	2.23E-02	4.46E-03	1.04E-02	1.91E-03	1.22E-01	5.94E-03	1.28E-03
0.144	0.153	2.58E-01	2.36E-02	4.70E-03	1.04E-02	1.91E-03	1.09E-01	6.57E-03	1.40E-03
0.144	0.173	2.38E-01	2.49E-02	4.95E-03	1.04E-02	1.91E-03	9.81E-02	7.20E-03	1.52E-03
0.144	0.200	2.16E-01	2.65E-02	5.28E-03	1.04E-02	1.91E-03	8.68E-02	8.04E-03	1.68E-03
0.144	0.250	1.89E-01	2.95E-02	5.88E-03	1.04E-02	1.91E-03	7.16E-02	9.55E-03	1.99E-03
0.144	0.300	1.70E-01	3.25E-02	6.48E-03	1.04E-02	1.91E-03	6.11E-02	1.10E-02	2.28E-03
0.144	0.400	1.47E-01	3.79E-02	7.61E-03	1.04E-02	1.91E-03	4.70E-02	1.37E-02	2.85E-03
0.144	0.500	1.34E-01	4.29E-02	8.68E-03	1.04E-02	1.91E-03	3.79E-02	1.62E-02	3.39E-03
0.144	0.600	1.26E-01	4.74E-02	9.67E-03	1.04E-02	1.91E-03	3.14E-02	1.85E-02	3.88E-03
