*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****          SMIC Interconnect Capacitance Table         ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.24
Date: 		2015-1-16
Corner:  	Typical
Structure: 	Structure-1 (Parallel lines above a bottom plate)
(Please refer to SMIC SPICE document for the definition of each capacitance)


***********************
* Layers:	M1-AA *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.492	1.41E-01	1.62E-02	2.99E-03	5.45E-02	6.61E-03
0.198	0.592	1.28E-01	1.75E-02	2.99E-03	4.75E-02	7.28E-03
0.198	0.792	1.11E-01	2.01E-02	2.99E-03	3.84E-02	8.58E-03
0.198	0.992	1.00E-01	2.26E-02	2.99E-03	3.26E-02	9.79E-03
0.198	1.192	9.33E-02	2.48E-02	2.99E-03	2.84E-02	1.09E-02
0.198	1.392	8.83E-02	2.69E-02	2.99E-03	2.53E-02	1.20E-02
0.198	1.592	8.45E-02	2.90E-02	2.99E-03	2.28E-02	1.30E-02
0.198	1.792	8.16E-02	3.09E-02	2.99E-03	2.08E-02	1.40E-02
0.198	1.992	7.93E-02	3.27E-02	2.99E-03	1.91E-02	1.49E-02
0.198	2.492	7.53E-02	3.67E-02	2.99E-03	1.57E-02	1.69E-02
0.198	2.992	7.28E-02	4.02E-02	2.99E-03	1.32E-02	1.86E-02
0.198	3.992	7.01E-02	4.58E-02	2.99E-03	9.79E-03	2.14E-02
0.198	4.992	6.87E-02	5.01E-02	2.99E-03	7.55E-03	2.36E-02
0.198	6.992	6.76E-02	5.59E-02	2.99E-03	4.85E-03	2.65E-02
0.198	9.992	6.71E-02	6.05E-02	2.99E-03	2.77E-03	2.88E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M4-M1 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.26E-02	3.99E-03	1.46E-01	4.29E-03
0.198	0.162	2.93E-01	1.30E-02	3.99E-03	1.31E-01	4.51E-03
0.198	0.182	2.69E-01	1.34E-02	3.99E-03	1.19E-01	4.73E-03
0.198	0.232	2.27E-01	1.45E-02	3.99E-03	9.73E-02	5.24E-03
0.198	0.292	1.94E-01	1.57E-02	3.99E-03	8.09E-02	5.84E-03
0.198	0.392	1.62E-01	1.76E-02	3.99E-03	6.42E-02	6.82E-03
0.198	0.492	1.42E-01	1.95E-02	3.99E-03	5.39E-02	7.75E-03
0.198	0.592	1.29E-01	2.12E-02	3.99E-03	4.68E-02	8.62E-03
0.198	0.792	1.12E-01	2.46E-02	3.99E-03	3.74E-02	1.03E-02
0.198	0.992	1.02E-01	2.77E-02	3.99E-03	3.14E-02	1.19E-02
0.198	1.192	9.50E-02	3.06E-02	3.99E-03	2.71E-02	1.33E-02
0.198	1.392	9.03E-02	3.33E-02	3.99E-03	2.38E-02	1.47E-02
0.198	1.592	8.68E-02	3.58E-02	3.99E-03	2.13E-02	1.59E-02
0.198	1.792	8.42E-02	3.81E-02	3.99E-03	1.91E-02	1.71E-02
0.198	1.992	8.22E-02	4.03E-02	3.99E-03	1.73E-02	1.81E-02
0.198	2.492	7.88E-02	4.49E-02	3.99E-03	1.39E-02	2.04E-02
0.198	2.992	7.69E-02	4.88E-02	3.99E-03	1.14E-02	2.24E-02
0.198	3.992	7.48E-02	5.47E-02	3.99E-03	8.12E-03	2.53E-02
0.198	4.992	7.39E-02	5.88E-02	3.99E-03	6.11E-03	2.74E-02
0.198	6.992	7.32E-02	6.42E-02	3.99E-03	3.74E-03	3.01E-02
0.198	9.992	7.30E-02	6.78E-02	3.99E-03	2.15E-03	3.19E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M4-M2 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.24E-01	1.73E-02	6.89E-03	1.45E-01	5.22E-03
0.198	0.162	2.94E-01	1.81E-02	6.89E-03	1.30E-01	5.59E-03
0.198	0.182	2.70E-01	1.88E-02	6.89E-03	1.18E-01	5.94E-03
0.198	0.232	2.28E-01	2.04E-02	6.89E-03	9.62E-02	6.78E-03
0.198	0.292	1.96E-01	2.24E-02	6.89E-03	7.96E-02	7.78E-03
0.198	0.392	1.64E-01	2.57E-02	6.89E-03	6.25E-02	9.40E-03
0.198	0.492	1.44E-01	2.88E-02	6.89E-03	5.18E-02	1.09E-02
0.198	0.592	1.32E-01	3.16E-02	6.89E-03	4.44E-02	1.24E-02
0.198	0.792	1.16E-01	3.70E-02	6.89E-03	3.46E-02	1.50E-02
0.198	0.992	1.07E-01	4.17E-02	6.89E-03	2.81E-02	1.74E-02
0.198	1.192	1.01E-01	4.60E-02	6.89E-03	2.36E-02	1.95E-02
0.198	1.392	9.73E-02	4.97E-02	6.89E-03	2.02E-02	2.14E-02
0.198	1.592	9.47E-02	5.31E-02	6.89E-03	1.75E-02	2.31E-02
0.198	1.792	9.28E-02	5.60E-02	6.89E-03	1.53E-02	2.46E-02
0.198	1.992	9.14E-02	5.86E-02	6.89E-03	1.36E-02	2.59E-02
0.198	2.492	8.93E-02	6.40E-02	6.89E-03	1.03E-02	2.85E-02
0.198	2.992	8.82E-02	6.81E-02	6.89E-03	8.13E-03	3.06E-02
0.198	3.992	8.72E-02	7.35E-02	6.89E-03	5.47E-03	3.33E-02
0.198	4.992	8.68E-02	7.71E-02	6.89E-03	3.93E-03	3.51E-02
0.198	6.992	8.66E-02	8.08E-02	6.89E-03	2.33E-03	3.70E-02
0.198	9.992	8.65E-02	8.33E-02	6.89E-03	1.32E-03	3.82E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M4-M3 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.33E-01	4.50E-02	2.35E-02	1.39E-01	1.07E-02
0.198	0.162	3.03E-01	4.70E-02	2.35E-02	1.23E-01	1.18E-02
0.198	0.182	2.81E-01	4.91E-02	2.35E-02	1.11E-01	1.28E-02
0.198	0.232	2.41E-01	5.40E-02	2.35E-02	8.87E-02	1.52E-02
0.198	0.292	2.11E-01	5.94E-02	2.35E-02	7.14E-02	1.80E-02
0.198	0.392	1.83E-01	6.75E-02	2.35E-02	5.35E-02	2.20E-02
0.198	0.492	1.67E-01	7.45E-02	2.35E-02	4.24E-02	2.55E-02
0.198	0.592	1.58E-01	8.05E-02	2.35E-02	3.47E-02	2.85E-02
0.198	0.792	1.47E-01	9.05E-02	2.35E-02	2.49E-02	3.35E-02
0.198	0.992	1.42E-01	9.82E-02	2.35E-02	1.89E-02	3.73E-02
0.198	1.192	1.39E-01	1.04E-01	2.35E-02	1.49E-02	4.03E-02
0.198	1.392	1.38E-01	1.09E-01	2.35E-02	1.20E-02	4.27E-02
0.198	1.592	1.37E-01	1.13E-01	2.35E-02	9.94E-03	4.45E-02
0.198	1.792	1.36E-01	1.16E-01	2.35E-02	8.38E-03	4.60E-02
0.198	1.992	1.36E-01	1.18E-01	2.35E-02	7.16E-03	4.73E-02
0.198	2.492	1.35E-01	1.22E-01	2.35E-02	5.16E-03	4.93E-02
0.198	2.992	1.35E-01	1.25E-01	2.35E-02	3.93E-03	5.07E-02
0.198	3.992	1.35E-01	1.28E-01	2.35E-02	2.54E-03	5.24E-02
0.198	4.992	1.35E-01	1.30E-01	2.35E-02	1.93E-03	5.32E-02
0.198	6.992	1.35E-01	1.32E-01	2.35E-02	1.20E-03	5.41E-02
0.198	9.992	1.35E-01	1.33E-01	2.35E-02	8.32E-04	5.46E-02
------	-------	--------	--------	--------	--------	--------

********************************
* Layers:	M5-FIELD_OXIDE *
********************************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	8.71E-03	1.93E-03	1.46E-01	3.39E-03
0.198	0.162	2.93E-01	8.99E-03	1.93E-03	1.31E-01	3.53E-03
0.198	0.182	2.69E-01	9.23E-03	1.93E-03	1.19E-01	3.65E-03
0.198	0.232	2.26E-01	9.83E-03	1.93E-03	9.80E-02	3.95E-03
0.198	0.292	1.94E-01	1.05E-02	1.93E-03	8.17E-02	4.28E-03
0.198	0.392	1.61E-01	1.15E-02	1.93E-03	6.52E-02	4.79E-03
0.198	0.492	1.41E-01	1.25E-02	1.93E-03	5.51E-02	5.28E-03
0.198	0.592	1.27E-01	1.34E-02	1.93E-03	4.82E-02	5.72E-03
0.198	0.792	1.10E-01	1.50E-02	1.93E-03	3.93E-02	6.55E-03
0.198	0.992	9.91E-02	1.66E-02	1.93E-03	3.38E-02	7.34E-03
0.198	1.192	9.18E-02	1.81E-02	1.93E-03	2.99E-02	8.09E-03
0.198	1.392	8.64E-02	1.96E-02	1.93E-03	2.70E-02	8.81E-03
0.198	1.592	8.23E-02	2.09E-02	1.93E-03	2.46E-02	9.47E-03
0.198	1.792	7.92E-02	2.22E-02	1.93E-03	2.28E-02	1.01E-02
0.198	1.992	7.65E-02	2.34E-02	1.93E-03	2.12E-02	1.08E-02
0.198	2.492	7.17E-02	2.63E-02	1.93E-03	1.81E-02	1.22E-02
0.198	2.992	6.86E-02	2.91E-02	1.93E-03	1.58E-02	1.36E-02
0.198	3.992	6.47E-02	3.39E-02	1.93E-03	1.25E-02	1.60E-02
0.198	4.992	6.25E-02	3.79E-02	1.93E-03	1.01E-02	1.80E-02
0.198	6.992	6.05E-02	4.40E-02	1.93E-03	6.93E-03	2.10E-02
0.198	9.992	5.94E-02	4.96E-02	1.93E-03	4.16E-03	2.38E-02
------	-------	--------	--------	--------	--------	--------

******************************************
* Layers:	M5-POLY (on FIELD OXIDE) *
******************************************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	9.41E-03	2.27E-03	1.46E-01	3.57E-03
0.198	0.162	2.93E-01	9.65E-03	2.27E-03	1.31E-01	3.69E-03
0.198	0.182	2.69E-01	9.93E-03	2.27E-03	1.19E-01	3.83E-03
0.198	0.232	2.26E-01	1.06E-02	2.27E-03	9.79E-02	4.18E-03
0.198	0.292	1.94E-01	1.14E-02	2.27E-03	8.16E-02	4.55E-03
0.198	0.392	1.61E-01	1.26E-02	2.27E-03	6.51E-02	5.14E-03
0.198	0.492	1.41E-01	1.36E-02	2.27E-03	5.49E-02	5.69E-03
0.198	0.592	1.27E-01	1.46E-02	2.27E-03	4.80E-02	6.19E-03
0.198	0.792	1.10E-01	1.66E-02	2.27E-03	3.90E-02	7.18E-03
0.198	0.992	9.95E-02	1.85E-02	2.27E-03	3.34E-02	8.09E-03
0.198	1.192	9.22E-02	2.02E-02	2.27E-03	2.95E-02	8.96E-03
0.198	1.392	8.69E-02	2.18E-02	2.27E-03	2.64E-02	9.78E-03
0.198	1.592	8.29E-02	2.34E-02	2.27E-03	2.41E-02	1.06E-02
0.198	1.792	7.99E-02	2.49E-02	2.27E-03	2.22E-02	1.13E-02
0.198	1.992	7.73E-02	2.64E-02	2.27E-03	2.06E-02	1.21E-02
0.198	2.492	7.28E-02	2.97E-02	2.27E-03	1.74E-02	1.37E-02
0.198	2.992	6.98E-02	3.28E-02	2.27E-03	1.50E-02	1.53E-02
0.198	3.992	6.63E-02	3.79E-02	2.27E-03	1.16E-02	1.78E-02
0.198	4.992	6.44E-02	4.22E-02	2.27E-03	9.18E-03	1.99E-02
0.198	6.992	6.27E-02	4.82E-02	2.27E-03	6.08E-03	2.30E-02
0.198	9.992	6.19E-02	5.35E-02	2.27E-03	3.54E-03	2.56E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M1 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.04E-02	2.80E-03	1.46E-01	3.79E-03
0.198	0.162	2.93E-01	1.07E-02	2.80E-03	1.31E-01	3.95E-03
0.198	0.182	2.69E-01	1.10E-02	2.80E-03	1.19E-01	4.11E-03
0.198	0.232	2.26E-01	1.18E-02	2.80E-03	9.77E-02	4.51E-03
0.198	0.292	1.94E-01	1.27E-02	2.80E-03	8.14E-02	4.96E-03
0.198	0.392	1.61E-01	1.41E-02	2.80E-03	6.48E-02	5.65E-03
0.198	0.492	1.41E-01	1.54E-02	2.80E-03	5.46E-02	6.31E-03
0.198	0.592	1.28E-01	1.66E-02	2.80E-03	4.76E-02	6.92E-03
0.198	0.792	1.11E-01	1.91E-02	2.80E-03	3.85E-02	8.13E-03
0.198	0.992	1.00E-01	2.13E-02	2.80E-03	3.28E-02	9.25E-03
0.198	1.192	9.29E-02	2.34E-02	2.80E-03	2.87E-02	1.03E-02
0.198	1.392	8.78E-02	2.54E-02	2.80E-03	2.57E-02	1.13E-02
0.198	1.592	8.40E-02	2.73E-02	2.80E-03	2.32E-02	1.23E-02
0.198	1.792	8.09E-02	2.91E-02	2.80E-03	2.12E-02	1.32E-02
0.198	1.992	7.86E-02	3.08E-02	2.80E-03	1.95E-02	1.40E-02
0.198	2.492	7.44E-02	3.47E-02	2.80E-03	1.62E-02	1.59E-02
0.198	2.992	7.18E-02	3.81E-02	2.80E-03	1.37E-02	1.76E-02
0.198	3.992	6.88E-02	4.36E-02	2.80E-03	1.03E-02	2.04E-02
0.198	4.992	6.73E-02	4.81E-02	2.80E-03	7.96E-03	2.26E-02
0.198	6.992	6.61E-02	5.40E-02	2.80E-03	5.07E-03	2.56E-02
0.198	9.992	6.55E-02	5.88E-02	2.80E-03	2.83E-03	2.80E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M2 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.25E-02	3.99E-03	1.46E-01	4.25E-03
0.198	0.162	2.93E-01	1.29E-02	3.99E-03	1.31E-01	4.47E-03
0.198	0.182	2.69E-01	1.33E-02	3.99E-03	1.19E-01	4.66E-03
0.198	0.232	2.27E-01	1.44E-02	3.99E-03	9.73E-02	5.19E-03
0.198	0.292	1.94E-01	1.55E-02	3.99E-03	8.09E-02	5.78E-03
0.198	0.392	1.62E-01	1.75E-02	3.99E-03	6.42E-02	6.75E-03
0.198	0.492	1.42E-01	1.93E-02	3.99E-03	5.39E-02	7.66E-03
0.198	0.592	1.29E-01	2.11E-02	3.99E-03	4.67E-02	8.55E-03
0.198	0.792	1.12E-01	2.44E-02	3.99E-03	3.74E-02	1.02E-02
0.198	0.992	1.02E-01	2.74E-02	3.99E-03	3.14E-02	1.17E-02
0.198	1.192	9.49E-02	3.03E-02	3.99E-03	2.72E-02	1.32E-02
0.198	1.392	9.01E-02	3.30E-02	3.99E-03	2.39E-02	1.45E-02
0.198	1.592	8.67E-02	3.55E-02	3.99E-03	2.13E-02	1.58E-02
0.198	1.792	8.40E-02	3.77E-02	3.99E-03	1.92E-02	1.69E-02
0.198	1.992	8.20E-02	3.99E-02	3.99E-03	1.74E-02	1.79E-02
0.198	2.492	7.86E-02	4.45E-02	3.99E-03	1.40E-02	2.03E-02
0.198	2.992	7.66E-02	4.84E-02	3.99E-03	1.15E-02	2.22E-02
0.198	3.992	7.45E-02	5.44E-02	3.99E-03	8.20E-03	2.52E-02
0.198	4.992	7.36E-02	5.87E-02	3.99E-03	6.16E-03	2.74E-02
0.198	6.992	7.29E-02	6.40E-02	3.99E-03	3.74E-03	3.00E-02
0.198	9.992	7.26E-02	6.78E-02	3.99E-03	2.02E-03	3.19E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M3 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.73E-02	6.89E-03	1.45E-01	5.19E-03
0.198	0.162	2.93E-01	1.80E-02	6.89E-03	1.30E-01	5.54E-03
0.198	0.182	2.70E-01	1.87E-02	6.89E-03	1.18E-01	5.89E-03
0.198	0.232	2.28E-01	2.04E-02	6.89E-03	9.62E-02	6.74E-03
0.198	0.292	1.96E-01	2.24E-02	6.89E-03	7.96E-02	7.74E-03
0.198	0.392	1.64E-01	2.55E-02	6.89E-03	6.25E-02	9.33E-03
0.198	0.492	1.44E-01	2.86E-02	6.89E-03	5.18E-02	1.08E-02
0.198	0.592	1.31E-01	3.15E-02	6.89E-03	4.44E-02	1.23E-02
0.198	0.792	1.16E-01	3.68E-02	6.89E-03	3.46E-02	1.49E-02
0.198	0.992	1.07E-01	4.15E-02	6.89E-03	2.82E-02	1.73E-02
0.198	1.192	1.01E-01	4.57E-02	6.89E-03	2.37E-02	1.94E-02
0.198	1.392	9.72E-02	4.94E-02	6.89E-03	2.03E-02	2.13E-02
0.198	1.592	9.46E-02	5.27E-02	6.89E-03	1.76E-02	2.29E-02
0.198	1.792	9.27E-02	5.56E-02	6.89E-03	1.54E-02	2.44E-02
0.198	1.992	9.13E-02	5.82E-02	6.89E-03	1.37E-02	2.57E-02
0.198	2.492	8.92E-02	6.37E-02	6.89E-03	1.04E-02	2.84E-02
0.198	2.992	8.80E-02	6.77E-02	6.89E-03	8.21E-03	3.04E-02
0.198	3.992	8.70E-02	7.34E-02	6.89E-03	5.54E-03	3.32E-02
0.198	4.992	8.66E-02	7.70E-02	6.89E-03	3.95E-03	3.51E-02
0.198	6.992	8.64E-02	8.08E-02	6.89E-03	2.28E-03	3.70E-02
0.198	9.992	8.63E-02	8.33E-02	6.89E-03	1.23E-03	3.82E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M5-M4 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.32E-01	4.49E-02	2.35E-02	1.39E-01	1.07E-02
0.198	0.162	3.03E-01	4.70E-02	2.35E-02	1.23E-01	1.18E-02
0.198	0.182	2.80E-01	4.91E-02	2.35E-02	1.11E-01	1.28E-02
0.198	0.232	2.41E-01	5.39E-02	2.35E-02	8.87E-02	1.52E-02
0.198	0.292	2.11E-01	5.93E-02	2.35E-02	7.14E-02	1.79E-02
0.198	0.392	1.83E-01	6.74E-02	2.35E-02	5.35E-02	2.20E-02
0.198	0.492	1.67E-01	7.43E-02	2.35E-02	4.24E-02	2.54E-02
0.198	0.592	1.58E-01	8.04E-02	2.35E-02	3.47E-02	2.84E-02
0.198	0.792	1.47E-01	9.03E-02	2.35E-02	2.49E-02	3.34E-02
0.198	0.992	1.42E-01	9.79E-02	2.35E-02	1.89E-02	3.72E-02
0.198	1.192	1.39E-01	1.04E-01	2.35E-02	1.49E-02	4.02E-02
0.198	1.392	1.38E-01	1.09E-01	2.35E-02	1.21E-02	4.25E-02
0.198	1.592	1.37E-01	1.12E-01	2.35E-02	1.00E-02	4.44E-02
0.198	1.792	1.36E-01	1.15E-01	2.35E-02	8.47E-03	4.59E-02
0.198	1.992	1.36E-01	1.18E-01	2.35E-02	7.25E-03	4.70E-02
0.198	2.492	1.35E-01	1.22E-01	2.35E-02	5.25E-03	4.92E-02
0.198	2.992	1.35E-01	1.25E-01	2.35E-02	3.98E-03	5.07E-02
0.198	3.992	1.35E-01	1.28E-01	2.35E-02	2.55E-03	5.23E-02
0.198	4.992	1.35E-01	1.30E-01	2.35E-02	1.90E-03	5.32E-02
0.198	6.992	1.35E-01	1.32E-01	2.35E-02	1.17E-03	5.41E-02
0.198	9.992	1.35E-01	1.33E-01	2.35E-02	7.87E-04	5.46E-02
------	-------	--------	--------	--------	--------	--------

********************************
* Layers:	M6-FIELD_OXIDE *
********************************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.27E-01	7.83E-03	1.60E-03	1.48E-01	3.12E-03
0.198	0.162	2.96E-01	8.04E-03	1.60E-03	1.33E-01	3.22E-03
0.198	0.182	2.72E-01	8.28E-03	1.60E-03	1.21E-01	3.34E-03
0.198	0.232	2.30E-01	8.79E-03	1.60E-03	9.97E-02	3.60E-03
0.198	0.292	1.97E-01	9.35E-03	1.60E-03	8.33E-02	3.88E-03
0.198	0.392	1.63E-01	1.02E-02	1.60E-03	6.66E-02	4.31E-03
0.198	0.492	1.43E-01	1.10E-02	1.60E-03	5.63E-02	4.71E-03
0.198	0.592	1.29E-01	1.18E-02	1.60E-03	4.94E-02	5.08E-03
0.198	0.792	1.11E-01	1.32E-02	1.60E-03	4.04E-02	5.78E-03
0.198	0.992	9.99E-02	1.44E-02	1.60E-03	3.48E-02	6.41E-03
0.198	1.192	9.23E-02	1.56E-02	1.60E-03	3.09E-02	7.02E-03
0.198	1.392	8.67E-02	1.68E-02	1.60E-03	2.80E-02	7.61E-03
0.198	1.592	8.26E-02	1.80E-02	1.60E-03	2.58E-02	8.18E-03
0.198	1.792	7.91E-02	1.90E-02	1.60E-03	2.39E-02	8.72E-03
0.198	1.992	7.62E-02	2.01E-02	1.60E-03	2.24E-02	9.25E-03
0.198	2.492	7.10E-02	2.26E-02	1.60E-03	1.93E-02	1.05E-02
0.198	2.992	6.75E-02	2.51E-02	1.60E-03	1.71E-02	1.17E-02
0.198	3.992	6.30E-02	2.94E-02	1.60E-03	1.37E-02	1.39E-02
0.198	4.992	6.04E-02	3.32E-02	1.60E-03	1.13E-02	1.58E-02
0.198	6.992	5.78E-02	3.92E-02	1.60E-03	7.87E-03	1.88E-02
0.198	9.992	5.64E-02	4.51E-02	1.60E-03	4.78E-03	2.18E-02
------	-------	--------	--------	--------	--------	--------

******************************************
* Layers:	M6-POLY (on FIELD OXIDE) *
******************************************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.27E-01	8.31E-03	1.82E-03	1.48E-01	3.25E-03
0.198	0.162	2.96E-01	8.53E-03	1.82E-03	1.33E-01	3.35E-03
0.198	0.182	2.72E-01	8.77E-03	1.82E-03	1.21E-01	3.47E-03
0.198	0.232	2.29E-01	9.36E-03	1.82E-03	9.96E-02	3.77E-03
0.198	0.292	1.97E-01	9.98E-03	1.82E-03	8.32E-02	4.08E-03
0.198	0.392	1.63E-01	1.09E-02	1.82E-03	6.65E-02	4.55E-03
0.198	0.492	1.43E-01	1.18E-02	1.82E-03	5.63E-02	5.00E-03
0.198	0.592	1.29E-01	1.26E-02	1.82E-03	4.92E-02	5.41E-03
0.198	0.792	1.11E-01	1.42E-02	1.82E-03	4.02E-02	6.19E-03
0.198	0.992	1.00E-01	1.57E-02	1.82E-03	3.46E-02	6.92E-03
0.198	1.192	9.25E-02	1.70E-02	1.82E-03	3.06E-02	7.61E-03
0.198	1.392	8.70E-02	1.83E-02	1.82E-03	2.77E-02	8.26E-03
0.198	1.592	8.28E-02	1.97E-02	1.82E-03	2.54E-02	8.92E-03
0.198	1.792	7.95E-02	2.09E-02	1.82E-03	2.35E-02	9.54E-03
0.198	1.992	7.67E-02	2.21E-02	1.82E-03	2.19E-02	1.02E-02
0.198	2.492	7.16E-02	2.49E-02	1.82E-03	1.88E-02	1.15E-02
0.198	2.992	6.82E-02	2.76E-02	1.82E-03	1.65E-02	1.29E-02
0.198	3.992	6.41E-02	3.24E-02	1.82E-03	1.30E-02	1.53E-02
0.198	4.992	6.16E-02	3.64E-02	1.82E-03	1.05E-02	1.73E-02
0.198	6.992	5.94E-02	4.26E-02	1.82E-03	7.14E-03	2.04E-02
0.198	9.992	5.82E-02	4.83E-02	1.82E-03	4.18E-03	2.32E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M6-M1 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.27E-01	8.98E-03	2.16E-03	1.48E-01	3.41E-03
0.198	0.162	2.96E-01	9.22E-03	2.16E-03	1.33E-01	3.53E-03
0.198	0.182	2.72E-01	9.49E-03	2.16E-03	1.21E-01	3.67E-03
0.198	0.232	2.30E-01	1.01E-02	2.16E-03	9.95E-02	3.99E-03
0.198	0.292	1.97E-01	1.08E-02	2.16E-03	8.31E-02	4.34E-03
0.198	0.392	1.63E-01	1.19E-02	2.16E-03	6.63E-02	4.90E-03
0.198	0.492	1.43E-01	1.30E-02	2.16E-03	5.60E-02	5.40E-03
0.198	0.592	1.29E-01	1.39E-02	2.16E-03	4.90E-02	5.87E-03
0.198	0.792	1.11E-01	1.57E-02	2.16E-03	3.99E-02	6.79E-03
0.198	0.992	1.00E-01	1.75E-02	2.16E-03	3.42E-02	7.65E-03
0.198	1.192	9.29E-02	1.91E-02	2.16E-03	3.02E-02	8.47E-03
0.198	1.392	8.74E-02	2.06E-02	2.16E-03	2.72E-02	9.23E-03
0.198	1.592	8.34E-02	2.21E-02	2.16E-03	2.49E-02	9.99E-03
0.198	1.792	8.00E-02	2.36E-02	2.16E-03	2.29E-02	1.07E-02
0.198	1.992	7.74E-02	2.49E-02	2.16E-03	2.12E-02	1.14E-02
0.198	2.492	7.26E-02	2.82E-02	2.16E-03	1.80E-02	1.30E-02
0.198	2.992	6.94E-02	3.13E-02	2.16E-03	1.56E-02	1.46E-02
0.198	3.992	6.56E-02	3.65E-02	2.16E-03	1.20E-02	1.72E-02
0.198	4.992	6.35E-02	4.07E-02	2.16E-03	9.58E-03	1.93E-02
0.198	6.992	6.16E-02	4.69E-02	2.16E-03	6.25E-03	2.24E-02
0.198	9.992	6.07E-02	5.25E-02	2.16E-03	3.53E-03	2.52E-02
------	-------	--------	--------	--------	--------	--------

***********************
* Layers:	M6-M2 *
***********************
Width	Spacing	Ctotal 		Cbottom		  Ca   		 Ccoup 		  Cf   
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
------	-------	--------	--------	--------	--------	--------
0.198	0.142	3.27E-01	1.02E-02	2.80E-03	1.48E-01	3.69E-03
0.198	0.162	2.96E-01	1.05E-02	2.80E-03	1.33E-01	3.85E-03
0.198	0.182	2.72E-01	1.08E-02	2.80E-03	1.21E-01	4.01E-03
